alarm_id,device_id,start_timestamp,end_timestamp
10,436,138339,138339
0,107,138361,138361
0,247,138362,138362
1,247,138363,138363
16,107,138383,138383
9,107,138384,138384
17,107,138385,138385
12,107,138397,138397
14,107,138397,138397
9,107,138428,138428
12,107,138436,138436
0,107,138439,138439
0,107,138472,138472
12,107,138486,138486
8,289,138490,138490
7,289,138490,138490
8,260,138497,138497
7,260,138497,138497
0,107,138502,138502
0,247,138511,138511
1,247,138512,138512
5,107,138514,138514
3,377,138514,138514
10,107,138514,138514
3,107,138515,138515
12,107,138516,138516
9,107,138516,138516
14,107,138516,138516
4,107,138517,138517
2,184,138527,138527
0,107,138527,138527
16,107,138530,138530
0,247,138541,138541
1,247,138542,138542
17,107,138542,138542
0,107,138545,138545
3,70,138546,138546
0,261,138549,138549
1,261,138550,138550
0,247,138571,138571
1,247,138572,138572
5,76,138574,138574
2,243,138574,138574
2,76,138575,138575
0,261,138577,138577
4,76,138584,138584
4,76,138587,138587
0,261,138598,138598
1,261,138599,138599
0,107,138599,138599
0,247,138601,138601
1,247,138602,138602
14,107,138606,138606
2,394,138606,138606
12,107,138606,138606
0,107,138629,138629
0,247,138631,138631
1,247,138632,138632
12,107,138636,138636
14,107,138636,138636
2,198,138637,138637
9,107,138640,138640
0,107,138660,138660
0,247,138662,138662
1,247,138663,138663
0,247,138692,138692
1,247,138693,138693
0,107,138699,138699
16,107,138717,138717
9,107,138718,138718
17,107,138719,138719
0,247,138720,138720
1,247,138721,138721
4,107,138728,138728
0,107,138737,138737
0,107,138773,138773
9,107,138781,138781
12,107,138786,138786
0,107,138792,138792
14,107,138796,138796
0,107,138818,138818
9,107,138819,138819
0,261,138822,138822
9,282,138823,138823
1,261,138823,138823
14,107,138826,138826
12,107,138826,138826
5,107,138833,138833
3,107,138834,138834
3,377,138835,138835
0,107,138837,138837
16,107,138837,138837
9,107,138843,138843
2,184,138844,138844
17,107,138844,138844
0,261,138859,138859
1,261,138860,138860
3,70,138867,138867
4,70,138868,138868
5,76,138897,138897
2,243,138897,138897
2,76,138898,138898
4,76,138906,138906
0,261,138910,138910
1,261,138911,138911
0,107,138918,138918
12,107,138922,138922
14,107,138922,138922
2,394,138935,138935
0,261,138937,138937
1,261,138938,138938
0,247,138943,138943
1,247,138944,138944
4,76,138948,138948
0,107,138954,138954
0,261,138959,138959
1,261,138960,138960
2,198,138968,138968
9,282,138973,138973
12,107,138977,138977
14,107,138977,138977
0,261,138982,138982
1,261,138983,138983
9,107,138994,138994
9,107,139014,139014
0,107,139014,139014
0,107,139025,139025
0,261,139077,139077
1,261,139078,139078
0,107,139083,139083
9,107,139086,139086
12,107,139096,139096
14,107,139096,139096
0,107,139098,139098
0,261,139112,139112
1,261,139113,139113
0,247,139118,139118
1,247,139119,139119
10,107,139142,139142
3,377,139142,139142
3,107,139142,139142
5,107,139142,139142
4,107,139145,139145
0,107,139145,139145
0,247,139148,139148
1,247,139149,139149
2,184,139151,139151
12,107,139156,139156
3,70,139174,139174
0,247,139178,139178
1,247,139179,139179
0,107,139180,139180
13,282,139207,139207
0,247,139208,139208
1,247,139209,139209
5,76,139219,139219
2,243,139219,139219
2,76,139221,139221
4,76,139229,139229
0,247,139238,139238
1,247,139239,139239
4,76,139249,139249
0,107,139252,139252
10,436,139256,139256
12,107,139266,139266
2,394,139266,139266
0,247,139269,139269
1,247,139270,139270
0,261,139274,139274
1,261,139275,139275
2,198,139297,139297
0,247,139299,139299
1,247,139300,139300
0,107,139301,139301
0,107,139323,139323
9,107,139324,139324
0,247,139325,139325
1,247,139326,139326
12,107,139336,139336
0,107,139336,139336
16,107,139348,139348
4,107,139356,139356
12,107,139356,139356
14,107,139356,139356
17,107,139362,139362
0,107,139362,139362
12,107,139376,139376
0,107,139394,139394
9,107,139402,139402
14,107,139406,139406
12,107,139406,139406
2,184,139447,139447
9,107,139455,139455
5,107,139462,139462
3,107,139462,139462
3,377,139463,139463
12,107,139466,139466
14,107,139466,139466
0,107,139470,139470
0,107,139488,139488
3,70,139496,139496
4,70,139498,139498
9,107,139500,139500
0,107,139519,139519
16,107,139520,139520
14,107,139526,139526
12,107,139526,139526
17,107,139531,139531
0,107,139532,139532
2,243,139541,139541
2,76,139542,139542
5,76,139542,139542
9,107,139545,139545
0,247,139548,139548
1,247,139549,139549
9,107,139557,139557
16,107,139557,139557
17,107,139558,139558
0,107,139582,139582
2,394,139599,139599
0,107,139628,139628
2,198,139629,139629
14,107,139646,139646
2,338,139663,139663
0,107,139670,139670
16,107,139676,139676
12,107,139683,139683
14,107,139683,139683
17,107,139688,139688
0,247,139694,139694
15,247,139695,139695
1,247,139695,139695
0,107,139706,139706
9,107,139708,139708
12,107,139716,139716
14,107,139716,139716
0,107,139721,139721
0,247,139724,139724
1,247,139725,139725
9,107,139729,139729
16,107,139747,139747
2,184,139754,139754
0,247,139754,139754
1,247,139755,139755
17,107,139759,139759
8,289,139762,139762
7,289,139762,139762
0,107,139767,139767
3,377,139770,139770
5,107,139771,139771
3,107,139771,139771
10,107,139771,139771
4,107,139774,139774
14,107,139776,139776
12,107,139776,139776
16,247,139784,139784
1,247,139785,139785
16,107,139793,139793
3,70,139803,139803
17,107,139805,139805
0,107,139808,139808
1,247,139815,139815
0,247,139815,139815
0,107,139820,139820
0,107,139833,139833
0,247,139845,139845
1,247,139845,139845
12,107,139847,139847
0,107,139854,139854
5,76,139864,139864
2,243,139864,139864
12,107,139865,139865
2,76,139865,139865
14,107,139865,139865
4,76,139874,139874
0,247,139875,139875
1,247,139876,139876
0,107,139879,139879
16,107,139880,139880
17,107,139892,139892
0,107,139901,139901
0,247,139905,139905
1,247,139906,139906
16,107,139912,139912
4,76,139912,139912
9,107,139913,139913
17,107,139914,139914
0,107,139924,139924
0,247,139929,139929
15,247,139930,139930
1,247,139930,139930
2,394,139931,139931
2,198,139960,139960
0,107,139963,139963
4,107,139985,139985
0,107,140001,140001
0,107,140032,140032
12,107,140046,140046
0,107,140056,140056
2,184,140071,140071
14,107,140086,140086
3,107,140092,140092
5,107,140092,140092
0,107,140093,140093
3,377,140094,140094
9,107,140114,140114
12,107,140116,140116
14,107,140126,140126
13,282,140126,140126
3,70,140126,140126
4,70,140127,140127
0,247,140154,140154
1,247,140155,140155
10,436,140174,140174
2,243,140186,140186
5,76,140186,140186
2,76,140188,140188
4,76,140196,140196
4,76,140213,140213
0,107,140240,140240
2,394,140262,140262
2,198,140293,140293
0,107,140297,140297
0,247,140301,140301
1,247,140302,140302
14,107,140306,140306
12,107,140306,140306
0,247,140331,140331
1,247,140332,140332
13,282,140340,140340
2,184,140377,140377
0,107,140378,140378
12,107,140385,140385
14,107,140385,140385
16,107,140395,140395
3,377,140400,140400
10,107,140401,140401
5,107,140401,140401
3,107,140402,140402
4,107,140404,140404
17,107,140407,140407
17,107,140408,140408
18,308,140433,140433
3,70,140433,140433
0,107,140453,140453
5,76,140511,140511
2,76,140512,140512
2,243,140512,140512
0,247,140534,140534
1,247,140535,140535
9,107,140556,140556
12,107,140566,140566
14,107,140566,140566
2,394,140593,140593
0,107,140594,140594
0,107,140606,140606
4,107,140615,140615
2,198,140623,140623
0,107,140652,140652
2,184,140674,140674
5,107,140721,140721
3,107,140723,140723
3,377,140724,140724
0,107,140729,140729
8,289,140740,140740
7,289,140740,140740
7,124,140740,140740
8,124,140740,140740
7,260,140749,140749
8,260,140749,140749
3,70,140756,140756
4,70,140757,140757
0,247,140759,140759
1,247,140760,140760
3,284,140761,140761
0,282,140766,140766
9,282,140776,140776
0,282,140795,140795
9,282,140795,140795
0,282,140810,140810
11,282,140810,140810
9,282,140814,140814
13,282,140816,140816
0,107,140819,140819
12,107,140826,140826
5,76,140836,140836
2,243,140836,140836
2,76,140837,140837
4,76,140846,140846
11,282,140860,140860
0,282,140860,140860
0,107,140863,140863
4,76,140876,140876
9,282,140880,140880
13,282,140888,140888
0,247,140906,140906
1,247,140907,140907
0,107,140920,140920
0,79,140921,140921
11,135,140922,140922
2,394,140926,140926
0,247,140937,140937
1,247,140938,140938
0,55,140951,140951
2,198,140956,140956
0,107,140957,140957
0,84,140966,140966
11,30,140967,140967
1,30,140967,140967
1,84,140967,140967
0,247,140967,140967
1,247,140968,140968
12,84,140971,140971
2,184,140980,140980
0,247,140997,140997
1,247,140998,140998
8,72,141011,141011
7,72,141011,141011
7,326,141014,141014
8,326,141014,141014
0,247,141027,141027
0,107,141027,141027
3,377,141028,141028
1,247,141028,141028
10,107,141029,141029
5,107,141029,141029
3,107,141030,141030
4,107,141032,141032
14,107,141056,141056
12,107,141056,141056
0,247,141058,141058
1,247,141059,141059
3,70,141061,141061
0,247,141088,141088
1,247,141089,141089
10,436,141092,141092
0,247,141117,141117
1,247,141118,141118
0,247,141137,141137
1,247,141138,141138
2,243,141160,141160
5,76,141160,141160
2,76,141162,141162
0,107,141169,141169
4,76,141170,141170
4,76,141177,141177
0,107,141191,141191
12,107,141216,141216
14,107,141216,141216
0,55,141235,141235
11,55,141235,141235
0,282,141237,141237
4,107,141245,141245
2,394,141258,141258
0,107,141270,141270
2,198,141288,141288
2,184,141297,141297
0,107,141314,141314
0,282,141318,141318
11,282,141318,141318
9,282,141321,141321
13,282,141324,141324
0,107,141333,141333
0,247,141340,141340
1,247,141341,141341
12,107,141346,141346
5,107,141350,141350
3,377,141351,141351
3,107,141352,141352
9,282,141354,141354
14,107,141356,141356
13,282,141358,141358
0,247,141364,141364
1,247,141365,141365
13,282,141370,141370
3,70,141384,141384
4,70,141386,141386
0,107,141405,141405
9,250,141409,141409
13,282,141410,141410
3,250,141410,141410
13,250,141410,141410
12,107,141416,141416
0,107,141430,141430
5,76,141485,141485
2,76,141485,141485
2,243,141485,141485
0,107,141489,141489
0,282,141494,141494
11,282,141494,141494
4,76,141495,141495
0,107,141507,141507
11,282,141510,141510
1,247,141514,141514
15,247,141514,141514
0,247,141514,141514
4,76,141538,141538
11,282,141538,141538
0,282,141538,141538
9,282,141539,141539
1,247,141545,141545
0,247,141545,141545
0,247,141575,141575
1,247,141575,141575
2,394,141589,141589
1,247,141605,141605
0,247,141605,141605
2,184,141605,141605
2,198,141619,141619
0,107,141634,141634
0,247,141635,141635
1,247,141635,141635
10,107,141660,141660
3,377,141660,141660
5,107,141660,141660
3,107,141661,141661
4,107,141663,141663
0,247,141665,141665
1,247,141665,141665
11,282,141671,141671
9,282,141674,141674
0,107,141676,141676
13,282,141676,141676
3,70,141693,141693
1,247,141696,141696
0,247,141696,141696
1,84,141709,141709
11,30,141709,141709
0,84,141709,141709
1,30,141710,141710
8,260,141717,141717
7,260,141717,141717
14,84,141721,141721
12,84,141721,141721
0,247,141723,141723
1,247,141723,141723
8,289,141725,141725
7,289,141726,141726
0,55,141741,141741
11,55,141741,141741
10,55,141741,141741
4,55,141744,141744
0,410,141772,141772
11,351,141773,141773
0,410,141783,141783
11,351,141784,141784
2,243,141807,141807
5,76,141807,141807
2,76,141808,141808
13,250,141813,141813
4,76,141817,141817
4,76,141840,141840
11,194,141863,141863
1,194,141863,141863
0,222,141864,141864
1,222,141864,141864
11,55,141868,141868
0,55,141868,141868
2,184,141900,141900
4,107,141904,141904
2,394,141918,141918
0,410,141920,141920
11,351,141921,141921
1,247,141946,141946
0,247,141946,141946
2,198,141950,141950
0,107,141977,141977
0,410,141981,141981
5,107,141983,141983
3,107,141984,141984
3,377,141985,141985
10,436,142011,142011
3,70,142016,142016
3,70,142018,142018
4,70,142019,142019
0,107,142023,142023
0,55,142026,142026
12,107,142037,142037
0,107,142091,142091
0,247,142121,142121
1,247,142121,142121
15,247,142121,142121
13,250,142131,142131
2,243,142132,142132
5,76,142132,142132
2,76,142134,142134
0,247,142151,142151
1,247,142152,142152
0,247,142181,142181
1,247,142182,142182
0,410,142203,142203
11,351,142203,142203
2,184,142207,142207
11,194,142208,142208
1,194,142208,142208
0,222,142209,142209
1,222,142209,142209
12,222,142211,142211
14,222,142211,142211
0,247,142212,142212
1,247,142213,142213
0,107,142226,142226
0,247,142242,142242
1,247,142242,142242
2,394,142249,142249
11,339,142258,142258
0,258,142258,142258
12,258,142265,142265
2,394,142270,142270
0,247,142272,142272
1,247,142273,142273
1,194,142275,142275
11,194,142275,142275
0,222,142275,142275
1,222,142276,142276
12,222,142281,142281
14,222,142281,142281
2,198,142281,142281
3,377,142292,142292
3,107,142292,142292
5,107,142292,142292
10,107,142292,142292
4,107,142294,142294
0,222,142297,142297
1,222,142298,142298
9,222,142299,142299
0,247,142303,142303
1,247,142303,142303
0,222,142310,142310
9,222,142311,142311
3,70,142323,142323
0,410,142323,142323
0,222,142325,142325
0,247,142328,142328
1,247,142328,142328
9,222,142331,142331
11,351,142342,142342
0,410,142342,142342
0,222,142351,142351
9,222,142355,142355
0,194,142403,142403
0,194,142436,142436
11,351,142446,142446
0,410,142446,142446
5,76,142457,142457
2,243,142457,142457
2,76,142459,142459
4,76,142467,142467
0,194,142473,142473
4,76,142502,142502
4,107,142507,142507
2,184,142524,142524
13,250,142525,142606
0,194,142532,142532
0,194,142551,142551
1,247,142552,142552
0,247,142552,142552
2,394,142580,142580
0,194,142588,142588
13,250,142606,142606
9,55,142611,142611
3,107,142611,142611
5,107,142611,142611
10,55,142612,142612
3,377,142613,142613
0,194,142613,142613
2,198,142613,142613
4,55,142614,142614
0,194,142634,142634
0,107,142637,142637
0,222,142638,142638
3,70,142645,142645
4,70,142647,142647
0,222,142682,142682
11,194,142683,142683
8,289,142693,142693
7,289,142693,142693
7,260,142695,142695
8,260,142695,142695
1,247,142698,142698
0,247,142698,142698
15,247,142698,142698
9,125,142727,142727
0,247,142728,142728
1,247,142728,142728
11,196,142729,142754
11,196,142754,142754
9,125,142754,142754
9,222,142758,142758
1,222,142758,142758
11,194,142758,143069
1,194,142758,142758
1,247,142759,142759
0,247,142759,142759
12,222,142764,142764
14,222,142764,142764
12,125,142767,142767
0,222,142771,142771
9,222,142772,142772
2,76,142779,142779
5,76,142779,142779
2,243,142779,142779
0,247,142789,142789
4,76,142789,142789
1,247,142789,142789
0,222,142792,142792
4,76,142803,142803
16,222,142815,142815
0,247,142819,142819
1,247,142819,142819
0,222,142826,142826
9,222,142827,142827
2,184,142830,142830
0,222,142843,142843
1,247,142849,142849
0,247,142849,142849
1,222,142862,142862
0,222,142862,142862
11,194,142862,142862
1,194,142862,142862
14,222,142875,142875
12,222,142875,142875
1,247,142879,142879
0,247,142879,142879
1,247,142910,142910
0,247,142910,142910
2,394,142914,142914
3,377,142920,142920
5,107,142920,142920
10,107,142920,142920
3,107,142922,142922
4,107,142923,142923
10,436,142928,142928
1,247,142932,142932
0,247,142932,142932
2,198,142946,142946
3,70,142952,142952
9,258,143017,143017
11,339,143017,143017
6,339,143020,143020
6,258,143020,143020
1,222,143047,143047
0,222,143047,143047
1,194,143047,143047
11,194,143047,143047
12,222,143052,143052
14,222,143052,143052
0,258,143060,143060
1,194,143069,143069
1,222,143069,143069
0,222,143069,143069
11,194,143069,143069
5,76,143105,143105
2,243,143105,143105
2,76,143107,143107
4,76,143115,143115
2,184,143127,143127
4,107,143134,143134
0,247,143157,143157
1,247,143157,143157
4,76,143165,143165
5,107,143240,143240
3,107,143241,143241
3,377,143241,143241
2,394,143244,143244
3,70,143273,143273
3,70,143275,143275
4,70,143276,143276
2,198,143277,143277
0,247,143304,143304
1,247,143305,143305
0,247,143334,143334
1,247,143335,143335
0,247,143364,143364
1,247,143365,143365
0,247,143395,143395
1,247,143396,143396
0,247,143425,143425
1,247,143426,143426
2,243,143429,143429
5,76,143430,143430
2,76,143430,143430
2,184,143433,143433
4,76,143440,143440
0,247,143455,143455
1,247,143456,143456
9,410,143461,143461
9,351,143461,143461
20,410,143462,143462
6,351,143463,143463
6,410,143463,143463
20,410,143464,143464
13,351,143465,143465
4,76,143466,143466
14,410,143473,143473
12,410,143473,143473
14,410,143474,143474
12,410,143474,143474
0,247,143485,143485
17,20,143486,143486
1,247,143486,143486
17,20,143490,143490
0,247,143515,143515
1,247,143516,143516
15,247,143516,143516
0,247,143535,143535
1,247,143536,143536
3,377,143548,143548
3,107,143548,143548
5,107,143549,143549
10,107,143549,143549
4,107,143552,143552
9,392,143555,143555
10,392,143555,143555
22,392,143555,143555
19,351,143556,143556
9,392,143556,143556
9,351,143556,143556
6,351,143557,143557
4,392,143558,143558
13,392,143558,143558
13,351,143559,143559
2,394,143576,143576
3,70,143582,143582
2,198,143609,143609
0,247,143737,143737
1,247,143738,143738
2,184,143750,143750
5,76,143752,143752
2,243,143753,143753
2,76,143753,143753
4,76,143762,143762
4,107,143763,143763
4,76,143767,143767
17,70,143825,143825
17,70,143829,143829
7,392,143838,143838
8,392,143838,143838
10,436,143846,143846
8,410,143848,143848
7,410,143848,143848
0,107,143863,143863
5,107,143873,143873
3,107,143874,143874
3,377,143875,143875
2,394,143907,143907
3,70,143907,143907
4,70,143909,143909
0,247,143911,143911
1,247,143912,143912
2,198,143940,143940
0,247,143941,143941
1,247,143942,143942
0,107,143966,143966
0,107,143984,143984
0,107,144004,144004
12,107,144026,144026
2,184,144057,144057
2,243,144077,144077
5,76,144077,144077
2,76,144078,144078
4,76,144087,144087
17,395,144107,144107
17,395,144111,144111
17,395,144112,144112
0,247,144119,144119
1,247,144120,144120
4,76,144129,144129
3,377,144181,144181
10,107,144183,144183
3,107,144183,144183
5,107,144183,144183
4,107,144187,144187
3,70,144214,144214
2,394,144238,144238
2,198,144272,144272
0,247,144342,144342
1,247,144343,144343
2,184,144354,144354
4,107,144398,144398
2,243,144402,144402
2,76,144403,144403
5,76,144403,144403
4,76,144412,144412
4,76,144430,144430
5,107,144502,144502
0,107,144503,144503
3,107,144503,144503
3,377,144504,144504
0,247,144516,144516
15,247,144517,144517
1,247,144517,144517
0,247,144517,144517
0,107,144520,144520
3,70,144535,144535
3,70,144537,144537
4,70,144538,144538
1,247,144547,144547
0,247,144547,144547
2,394,144572,144572
1,247,144578,144578
0,247,144578,144578
2,198,144603,144603
1,247,144608,144608
0,247,144608,144608
1,247,144638,144638
0,247,144638,144638
2,184,144660,144660
0,247,144668,144668
1,247,144668,144668
9,99,144678,144678
13,99,144680,144680
1,247,144698,144698
0,247,144698,144698
0,247,144723,144723
1,247,144724,144724
0,247,144724,144724
15,247,144724,144724
2,243,144725,144725
5,76,144725,144725
2,76,144726,144726
10,436,144762,144762
5,107,144811,144811
10,107,144811,144811
3,377,144812,144812
3,107,144812,144812
4,107,144814,144814
21,195,144815,144815
21,295,144816,144816
3,70,144844,144844
2,394,144903,144903
12,337,144910,144910
2,198,144935,144935
0,247,144948,144948
1,247,144948,144948
7,366,144964,144964
8,366,144964,144964
0,247,144972,144972
1,247,144972,144972
2,184,144977,144977
3,312,144990,144990
0,282,145024,145024
4,107,145026,145026
2,243,145047,145047
5,76,145048,145048
2,76,145048,145048
4,76,145058,145058
9,396,145078,145078
13,396,145081,145081
4,76,145093,145093
0,247,145093,145093
1,247,145094,145094
9,282,145121,145121
13,282,145123,145123
0,247,145123,145123
1,247,145124,145124
5,107,145132,145132
3,377,145134,145134
3,107,145134,145134
0,247,145153,145153
1,247,145154,145154
3,70,145165,145165
4,70,145167,145167
3,70,145167,145167
0,247,145183,145183
1,247,145184,145184
0,247,145214,145214
1,247,145215,145215
2,394,145234,145234
0,247,145244,145244
1,247,145245,145245
2,198,145268,145268
0,247,145274,145274
1,247,145275,145275
2,184,145284,145284
0,282,145288,145288
11,282,145288,145288
9,282,145292,145292
0,247,145304,145304
13,282,145304,145304
1,247,145305,145305
8,129,145311,145311
7,129,145311,145311
9,282,145324,145324
0,247,145327,145327
1,247,145328,145328
13,282,145328,145328
0,282,145339,145339
9,282,145340,145340
13,282,145342,145342
5,76,145373,145373
2,243,145373,145373
2,76,145375,145375
4,76,145383,145383
4,76,145394,145394
5,107,145440,145440
3,107,145440,145440
10,107,145440,145440
3,377,145441,145441
4,107,145444,145444
9,282,145460,145460
13,282,145466,145466
3,70,145474,145474
9,282,145497,145497
0,247,145552,145552
1,247,145553,145553
2,394,145567,145567
0,247,145576,145576
1,247,145577,145577
2,184,145580,145580
2,198,145599,145599
4,107,145654,145654
10,436,145681,145681
2,243,145697,145697
5,76,145698,145698
0,247,145699,145699
15,247,145700,145700
1,247,145700,145700
2,76,145700,145700
4,76,145708,145708
0,247,145730,145730
1,247,145731,145731
4,76,145755,145755
0,247,145760,145760
1,247,145761,145761
3,377,145768,145768
5,107,145768,145768
3,107,145770,145770
0,247,145790,145790
1,247,145791,145791
3,70,145801,145801
4,70,145804,145804
10,129,145809,145809
4,129,145812,145812
0,247,145820,145820
1,247,145821,145821
0,247,145850,145850
1,247,145851,145851
0,247,145881,145881
1,247,145882,145882
2,184,145885,145885
2,394,145898,145898
0,247,145911,145911
1,247,145912,145912
2,394,145919,145919
7,124,145923,145923
8,124,145923,145923
2,198,145931,145931
8,289,145931,145931
7,289,145931,145931
8,260,145932,145932
7,260,145932,145932
0,247,145932,145932
1,247,145933,145933
2,243,146020,146020
5,76,146020,146020
2,76,146021,146021
4,76,146030,146030
18,308,146048,146048
4,76,146057,146057
5,107,146077,146077
3,377,146077,146077
3,107,146077,146077
10,107,146077,146077
4,107,146080,146080
3,70,146110,146110
0,261,146112,146112
1,261,146113,146113
0,247,146158,146158
1,247,146159,146159
0,247,146182,146182
1,247,146183,146183
2,184,146204,146204
2,394,146230,146230
2,198,146262,146262
4,107,146291,146291
0,247,146306,146306
1,247,146307,146307
0,247,146336,146336
1,247,146337,146337
2,243,146342,146342
5,76,146343,146343
2,76,146344,146344
4,76,146353,146353
4,76,146358,146358
0,247,146367,146367
1,247,146368,146368
0,247,146397,146397
1,247,146398,146398
5,107,146402,146402
3,377,146403,146403
3,107,146403,146403
0,55,146407,146407
11,55,146407,146407
14,55,146414,146414
12,55,146414,146414
0,247,146427,146427
1,247,146428,146428
3,70,146436,146436
4,70,146437,146437
0,247,146457,146457
1,247,146458,146458
0,247,146487,146487
1,247,146488,146488
2,184,146511,146511
0,247,146516,146516
1,247,146517,146517
15,247,146517,146517
0,282,146547,146547
2,394,146561,146561
2,198,146593,146593
10,436,146598,146598
0,282,146608,146608
3,284,146659,146659
2,243,146669,146669
5,76,146669,146669
2,76,146671,146671
11,282,146678,146678
4,76,146679,146679
3,377,146711,146711
10,107,146711,146711
5,107,146711,146711
3,107,146712,146712
4,107,146713,146713
4,76,146719,146719
0,247,146739,146739
1,247,146740,146740
3,70,146744,146744
0,247,146763,146763
1,247,146764,146764
2,184,146807,146807
2,394,146892,146892
7,72,146901,146901
8,289,146907,146907
7,289,146907,146907
8,260,146912,146912
7,260,146912,146912
7,326,146913,146913
0,247,146913,146913
1,247,146914,146914
3,284,146919,146919
2,198,146924,146924
4,107,146925,146925
0,247,146944,146944
1,247,146945,146945
1,247,146974,146974
0,247,146974,146974
0,282,146980,146980
11,282,146980,146980
2,243,146993,146993
5,76,146994,146994
2,76,146996,146996
9,330,147001,147001
10,330,147001,147001
9,323,147002,147054
22,330,147002,147002
3,357,147002,147055
3,323,147003,147056
20,323,147003,147056
0,247,147004,147004
4,330,147004,147004
4,76,147004,147004
13,330,147004,147004
1,247,147005,147005
4,76,147020,147020
1,247,147034,147034
0,247,147034,147034
5,107,147037,147037
3,107,147039,147039
3,377,147039,147039
9,180,147046,147046
22,85,147046,147046
22,180,147046,147046
9,85,147046,147046
19,180,147046,147046
10,180,147046,147046
10,85,147046,147046
3,85,147047,147049
6,180,147047,147047
9,81,147048,147048
1,81,147048,147048
13,180,147048,147048
22,81,147048,147048
10,81,147048,147048
4,180,147049,147049
3,85,147049,147049
13,180,147049,147049
4,81,147051,147051
13,81,147052,147052
9,323,147054,147054
9,330,147054,147054
3,357,147055,147055
20,323,147056,147056
3,323,147056,147056
13,330,147056,147056
0,247,147065,147065
1,247,147066,147066
3,70,147072,147072
4,70,147073,147073
1,247,147095,147095
0,247,147095,147095
2,184,147114,147114
0,247,147121,147121
15,247,147122,147122
1,247,147122,147122
13,85,147202,147202
2,394,147223,147223
9,273,147230,147230
13,273,147232,147232
8,72,147254,147254
7,72,147254,147254
2,198,147256,147256
8,326,147257,147257
7,326,147257,147257
13,85,147259,147259
3,151,147299,147299
8,180,147304,147304
7,180,147304,147304
7,85,147305,147305
8,85,147305,147305
7,428,147305,147305
8,428,147305,147305
9,250,147305,147305
13,250,147306,147306
3,250,147307,147307
8,1,147309,147309
7,1,147309,147309
7,151,147310,147310
8,151,147310,147310
7,81,147315,147315
8,81,147315,147315
8,298,147316,147316
7,298,147316,147316
8,10,147318,147318
5,76,147318,147318
7,10,147318,147318
2,243,147318,147318
2,76,147319,147319
8,355,147319,147319
7,355,147319,147319
4,326,147329,147329
3,284,147337,147337
3,377,147345,147345
1,247,147345,147345
0,247,147345,147345
5,107,147346,147346
3,107,147346,147346
10,107,147346,147346
4,107,147348,147348
1,151,147378,147378
3,70,147379,147379
11,151,147385,147397
8,32,147385,147385
7,32,147385,147385
11,151,147397,147397
2,184,147428,147428
3,151,147446,147446
3,151,147452,147452
7,323,147462,147462
8,323,147462,147462
7,357,147465,147465
8,357,147465,147465
8,330,147466,147466
7,330,147466,147466
0,282,147504,147504
10,436,147515,147515
0,247,147521,147521
1,247,147521,147521
1,247,147551,147551
0,247,147551,147551
2,394,147555,147555
4,107,147560,147560
9,250,147566,147566
3,250,147567,147567
13,250,147568,147568
2,198,147587,147587
10,151,147588,147588
4,151,147590,147590
8,326,147628,147628
7,326,147628,147628
7,72,147630,147630
8,72,147630,147630
5,76,147644,147644
2,243,147644,147644
2,76,147646,147646
4,76,147654,147654
5,107,147673,147673
3,107,147674,147674
3,377,147675,147675
4,76,147683,147683
9,25,147697,147697
1,25,147697,147697
15,25,147697,147697
13,25,147699,147699
13,25,147700,147700
3,70,147708,147708
4,70,147709,147709
11,282,147720,147720
0,282,147720,147720
1,247,147726,147726
0,247,147726,147726
2,184,147735,147735
0,282,147746,147746
9,282,147749,147749
9,282,147830,147830
8,124,147877,147877
7,124,147877,147877
7,260,147878,147878
8,260,147878,147878
2,394,147885,147885
2,198,147918,147918
13,282,147929,147929
0,247,147950,147950
1,247,147950,147950
0,337,147954,147954
5,76,147969,147969
2,243,147969,147969
2,76,147971,147971
4,76,147979,147979
3,107,147981,147981
3,377,147981,147981
10,107,147982,147982
5,107,147982,147982
14,337,147984,147984
4,76,147984,147984
12,337,147984,147984
9,250,147984,147984
4,107,147984,147984
3,250,147985,147985
13,250,147992,147992
3,70,148015,148015
2,184,148034,148034
16,25,148048,148048
9,25,148051,148051
16,25,148067,148067
9,25,148084,148084
0,247,148096,148096
1,247,148096,148096
0,25,148098,148098
16,25,148104,148104
9,337,148113,148113
12,337,148117,148117
0,247,148126,148126
1,247,148126,148126
0,337,148128,148128
11,57,148144,148144
0,247,148156,148156
1,247,148156,148156
1,247,148186,148186
0,247,148186,148186
0,337,148189,148189
4,107,148196,148196
12,337,148200,148200
0,247,148217,148217
1,247,148217,148217
2,394,148218,148218
1,247,148247,148247
0,247,148247,148247
2,198,148249,148249
0,247,148277,148277
1,247,148277,148277
2,243,148291,148291
5,76,148291,148291
2,76,148292,148292
4,76,148301,148301
5,107,148307,148307
1,247,148307,148307
0,247,148307,148307
3,107,148308,148308
3,377,148308,148308
1,247,148330,148330
0,247,148330,148330
3,70,148340,148340
2,184,148340,148340
3,70,148342,148342
4,70,148343,148343
4,76,148346,148346
10,436,148432,148432
2,394,148550,148550
0,247,148555,148555
1,247,148555,148555
2,198,148581,148581
5,107,148615,148615
3,377,148615,148615
10,107,148615,148615
2,243,148615,148615
3,107,148616,148616
5,76,148616,148616
2,76,148617,148617
4,107,148618,148618
4,76,148626,148626
4,76,148647,148647
3,70,148649,148649
2,184,148657,148657
0,247,148702,148702
1,247,148703,148703
1,247,148732,148732
